distance_miles,duration_min,speed_mph,fare_usd,hour,rush_hour,fare_per_mile
8.99340205435564,94.87772705692625,5.687363515122765,54.913808905623554,10,0,6.106010670236629
4.18292793870709,43.69454732196686,5.743867180339243,27.31589847010147,1,0,6.530329680636238
0.3994558194945714,14.196141226643684,1.6883002773099878,6.859951049486283,21,0,17.173240981108076
8.16097800971116,81.1024254259863,6.0375343648573105,50.51675253344937,20,0,6.190036595287591
8.548290235370429,95.11234442119587,5.3925430735984055,52.94051944880627,13,0,6.193112071669401
11.53929047471274,104.29960252351559,6.638159798611544,67.87508104035186,19,1,5.882084447834437
4.471019654259769,53.18059499706369,5.044343322416718,32.111553283501316,16,1,7.182154355529839
8.648808951716678,80.73026184067533,6.427930806506347,51.31573137042896,19,1,5.933271466268595
10.496474768952105,109.06170095192437,5.7746072236187125,63.23398182778888,1,0,6.024306561935529
7.627563645476189,78.25464338441674,5.848264063774474,51.62876591205955,19,1,6.768709946154289
9.312060652081104,84.90777847113966,6.5803587042944205,53.51513217030782,5,0,5.746862501196016
5.362645302417461,65.91719105923316,4.8812565125221345,38.12332279881509,23,0,7.10905171774632
8.177571718099571,70.49982230631757,6.959653046416348,47.29046275289571,23,0,5.782946867739094
8.432332338875165,87.70247413747214,5.768821749993708,51.42684057342455,1,0,6.098768230034522
3.3716675270451852,46.49215080058809,4.351273239442219,23.258432953808875,15,0,6.898198819203201
4.10819228146064,57.234120811499274,4.3067235661653465,32.87212103698416,9,1,8.001602355695166
2.140822044951438,21.60645761904437,5.94495057736204,20.200221506380824,6,0,9.435731266883064
15.011517941864634,144.00751835221467,6.254472591555678,86.83006684823661,23,0,5.784229628509583
7.125140309183355,82.62818094849646,5.173881521335614,51.71266878174746,9,1,7.257775501641242
6.094820255230359,73.76082651482847,4.957770033125991,42.434415620860506,13,0,6.962373596570759
7.402013595339877,86.30258348316595,5.146089465641804,54.52417927429459,7,1,7.366127955860774
6.372719231271799,84.72396126650973,4.51304622872315,50.39642324845414,16,1,7.908150574271662
4.0503760454982185,45.40122712510067,5.3527752027551445,30.48501862655755,6,0,7.5264662550135455
10.550612161458927,109.18980091375367,5.797581132944419,67.33319673801958,8,1,6.381923219961184
4.588512343647529,51.22142409122172,5.374913827630853,32.00740176872358,16,1,6.975550978529146
11.012569519651395,99.26244314682744,6.656638203048322,62.74518376100526,5,0,5.697597063885911
1.8406994133462218,28.02627724000039,3.940657685464749,20.600827343021813,18,1,11.191847617081274
1.1092906506434723,10.017428923956123,6.644163841226757,9.235650646575476,23,0,8.325726572398407
4.132119483771275,46.06410420780922,5.382220566100698,31.453565015741173,16,1,7.611968903434115
6.911678205709744,65.39615514323012,6.341361987326481,51.73545567421907,8,1,7.485223434082965
6.199302371985793,70.42686415642122,5.281480962903756,41.815903137973265,4,0,6.745259487089444
13.908602956918351,132.50626889899905,6.297937330430749,81.17585817908673,13,0,5.836377559308257
7.814834683857505,71.62226395157577,6.5467084557459625,48.953436088192724,10,0,6.264167838292475
3.3328339824886983,47.189457821594445,4.237599840738438,23.72587378283674,5,0,7.118828572769209
11.27924142094577,109.8906636579358,6.158434781714726,72.69543573943345,8,1,6.4450642579949236
12.040880541103656,117.77531219533094,6.134161896917987,66.09303304503098,23,0,5.489053131904335
2.8896700413139675,32.14048679030497,5.394448553627302,19.454388992770433,4,0,6.732391143150824
4.110309976451699,55.88724690996197,4.412788466471084,30.984938150887583,6,0,7.5383458494378335
5.786993476753017,65.70605529379323,5.284438504984797,38.461941470171496,8,1,6.646273513989138
13.823036098209366,132.72879409696318,6.248698118108933,80.0360347808121,21,0,5.790047440531531
10.355987260162719,93.71967203035622,6.629976632958148,61.48270283314375,8,1,5.936923374718182
7.148034233719446,91.39611331725777,4.6925633755826635,55.194388656708554,7,1,7.7216178395369015
2.4275363136604358,45.72403132247385,3.1854623183244244,28.759640167090726,7,1,11.847254356300283
5.881039463463149,73.5879672581852,4.795109594069403,47.54118291279672,22,0,8.083806138039634
8.702582036378516,86.1042081662037,6.064220707712857,62.518986770343155,8,1,7.183958336617962
5.834804722689687,61.50755925471151,5.691792807313586,41.65405848294291,8,1,7.138895038074473
3.444395972258095,45.4035561452679,4.5517086299202765,33.81905438956509,8,1,9.818573317920187
5.36855994385116,54.953917698475664,5.861521982808599,34.782854706764674,20,0,6.478991586301081
3.965540472920971,41.75346896322636,5.6985068374753025,33.06648385474097,17,1,8.33845577432339
16.0716554537449,165.39625045344926,5.830236928473151,94.29535902615962,14,0,5.867183956098786
5.869425965877619,64.49399153125331,5.460439795883936,44.8414622750519,5,0,7.639837785797343
4.659700559763964,47.218091115044594,5.921078700632979,27.279899309009387,2,0,5.854431837223301
8.211712493540833,91.62141646309331,5.3775936744103845,53.25836624167339,2,0,6.485658902886011
11.61138843209131,113.0591059748907,6.1621158235605105,71.51972007461568,7,1,6.159446003627868
7.460184039898651,67.26552903266867,6.654389682663895,51.09729812271244,18,1,6.849334795151596
2.446456300875901,27.20923171756391,5.3947637910629025,19.451480102336806,18,1,7.950879848282032
4.448928460586352,48.94139556318428,5.4541907635339495,34.05352890127463,18,1,7.654321529995227
4.1427194997371295,50.60423185542729,4.911904812513609,37.380521089596975,16,1,9.023184189025809
17.224444994489982,168.05043066203845,6.149741453193744,99.95625970734932,12,0,5.8031628734234895
6.513100134718304,77.98452246321722,5.011071373392322,47.727779977678196,8,1,7.327966558239083
3.7929791835349125,44.71461536057085,5.089583107825919,28.771758845419498,17,1,7.585530384747672
8.118749876405968,82.27483045198778,5.920704909487771,49.024330594934355,4,0,6.038408787220403
7.679499753690716,88.58577762611242,5.201399113593398,50.267684871546905,1,0,6.545697829782284
1.874381324075801,34.741634217098124,3.2371211653940954,22.032872851206005,19,1,11.75474412180762
6.17803886238043,66.3216039925856,5.589164155080842,39.1903411927828,11,0,6.343492177011422
10.04611198222259,104.16718532589017,5.786531689875094,62.96088073498866,14,0,6.267188823537211
5.074389685795605,54.81757370374261,5.55411997607164,30.310313512701043,22,0,5.9731938990705915
7.235664112512961,70.14800584046539,6.188912165773084,43.471970806789514,16,1,6.008013933594771
9.45182603469573,110.24985112767129,5.143857849068846,69.15862757884393,18,1,7.316959424028403
6.6086700022861065,68.22669960025054,5.811803919293061,41.050132559103396,11,0,6.211557324681534
13.66836314540541,136.78522459040482,5.995543679370855,86.91582801898693,7,1,6.358905385697445
8.204996791485152,76.7528864295125,6.414088516934437,50.863511496817196,8,1,6.199089748530006
7.60801347171083,84.89083093287582,5.377268702477357,51.48361662416403,21,0,6.767024902834038
3.5515505473368925,36.728808377894374,5.801795436643293,32.95053494576453,9,1,9.277788533932673
7.900878998571308,93.17566247586964,5.08773135943141,51.99701803401611,22,0,6.581168758997394
6.639286823872149,82.53804177716668,4.826346746967899,45.969402564421294,0,0,6.92384645879949
5.788546810564397,67.49075562993924,5.14607971702415,46.68909769915092,7,1,8.065771812355548
0.6021111702158504,18.108289804386533,1.995034904080215,11.785306754084857,22,0,19.573306952368863
10.651039202051,106.7348620974299,5.98738162550592,64.38044521353976,13,0,6.044522416286144
7.2046358983788865,76.55645905055418,5.6465275335850835,51.81093693816926,8,1,7.191333145624643
7.013114496082206,77.57344121157806,5.4243677113311906,45.06052139334097,4,0,6.425179771200584
16.269026688649475,158.9597106247418,6.140811388511888,94.39715482760386,11,0,5.802261968963551
13.029116913516328,135.15228112553459,5.784194009162621,82.43144470736661,22,0,6.326710033728588
12.014473617331335,114.62047380155252,6.289176733712961,72.19428665651824,8,1,6.008942959629562
9.187486170036745,103.85586993679107,5.307828729735805,66.67944152023482,11,0,7.257637212853419
6.888557444334738,71.46106443235931,5.783757210212026,45.62776511884766,8,1,6.623703944919945
8.049211083691393,79.96762593494222,6.039352292568876,50.830641393015156,20,0,6.314984271688905
9.715334517136602,101.61367607481914,5.736630083129621,68.64095732034149,16,1,7.0652181043553
9.98317700462009,104.40790802213922,5.737023484372392,64.10015498468537,14,0,6.420817236338754
1.391246453461894,14.101197520698937,5.919694911384813,14.946346890093073,16,1,10.743133865967085
5.698531058539396,60.400120805316035,5.66078112019721,40.07017626622153,9,1,7.0316676095281325
9.209052906304825,81.84917631143853,6.750748135519976,54.14774929928598,19,1,5.879839094225924
9.354508238188425,92.13633162244257,6.091739104518366,55.757542432107975,14,0,5.960499580778163
6.52314053227369,66.91240515483749,5.849265633640515,36.61536122333298,1,0,5.61314922500534
3.8536352599050008,48.46748324948408,4.770582256233849,33.15972156993756,8,1,8.60478984997532
3.8221962583390363,41.6729917876669,5.503127221314904,25.736071357446566,20,0,6.733320221665008
3.1676983798005693,37.202998886839566,5.108779089721928,25.782743100299086,6,0,8.139267066810289
2.8919425729958155,45.85080941812324,3.784372764227884,24.844837222297844,22,0,8.59105483431527
3.361283138629363,54.63670102340094,3.6912365596777774,37.410697057572825,19,1,11.129885675988563
2.737229346532334,31.109637549679178,5.279192357341808,22.908658865111867,23,0,8.369287321186206
6.62415242806691,77.73291227815233,5.113009844039022,50.45145876037032,19,1,7.616288922731401
1.8984142696179505,31.412572183221084,3.6260913468881393,20.35335848255244,3,0,10.721241832346998
4.533755708963998,42.371068983680004,6.420072683146499,24.56185592876651,4,0,5.417551695651265
5.424575418947042,56.07415722953385,5.80435874951318,32.50594566943622,11,0,5.992348369957019
2.4297155583436942,15.700443790672661,9.285274699510632,23.24278369133296,8,1,9.56605130650654
8.428706164667888,89.79975318954519,5.631667704170832,52.07621863878563,22,0,6.178435648532014
14.104874671286506,132.48312605463212,6.38792656453626,86.04732214425162,20,0,6.10053787428678
6.045538136811353,67.213404853866,5.396725385320478,43.239731566129926,18,1,7.152337904022587
0.6256449202523503,33.056515812582546,1.1355914043685267,21.95854691036381,22,0,35.097458957242004
9.459774712048889,106.69680044592492,5.319620460508488,59.54390981566086,1,0,6.294432122132882
4.261726238236591,45.75349821724827,5.588721830187831,33.43523569588346,16,1,7.845467734623478
3.917949996321019,41.208856654407676,5.7045261350175664,30.49368699337718,20,0,7.783072020319543
8.819472994084707,99.13314618143022,5.337956072498859,58.779166377251734,23,0,6.6647028021601065
4.77734532136823,48.96729910762476,5.853717164430264,30.73436112548106,20,0,6.433355568418225
3.4918242494952096,49.37315484769141,4.243388043887757,34.804326872406115,19,1,9.967376473039144
3.917193950399344,63.66993858114326,3.691406686758899,39.79930980773611,18,1,10.160158090634933
10.014419851516783,106.182288030459,5.658808095363751,66.95873238022249,3,0,6.686231791058862
8.033157500620147,91.40249981527847,5.273263324430886,63.96940969000895,9,1,7.963171353863112
2.256352078746159,38.71534864965784,3.4968334122432347,21.745754980495324,21,0,9.637571718230829
13.949258525923854,134.20073676985024,6.236594013569254,85.09073637265827,15,0,6.10001859342719
5.104713991273411,59.68356928070897,5.131778195701877,33.34876899720581,6,0,6.532935842089499
8.032777620089503,78.55638467763393,6.135295802921448,51.69930012449217,17,1,6.436042745064332
4.319837921944506,58.61811014207416,4.421675736192527,33.56867386901742,0,0,7.7708179046465276
10.085645338646296,96.26004631036572,6.286499368259848,61.79340555739869,9,1,6.126866797568023
4.3795739074064075,55.62209612634695,4.724281405135936,38.44463462443595,18,1,8.778167793771276
8.99203993022453,99.71866747316605,5.410445300611898,66.40600121095656,18,1,7.38497623745521
2.6812660310407344,33.18154002091555,4.84835730231442,20.248573669894316,12,0,7.551870435637014
3.166519927778677,36.172705926055066,5.252335726696926,27.161729213414656,6,0,8.577785655203089
7.763250438022885,80.8510962800574,5.761146696983814,49.2048105437969,11,0,6.338171225650708
3.657175532449362,39.55999026269977,5.5467792203644155,25.236042384210215,4,0,6.900418686578216
10.692476359435025,109.17067280208717,5.876565245037457,62.38082338100132,22,0,5.83408569577585
6.807618303995007,67.76674388133551,6.027397434867734,40.61969621601525,20,0,5.966799900073399
7.75031361605332,76.68548672048321,6.063974251844834,50.95582937295847,17,1,6.574679670692684
3.494889256663643,46.735420695922926,4.486818611608468,29.950692527827723,8,1,8.569854529931463
7.319820261928905,81.58373137457856,5.38329405036977,44.27281930325228,3,0,6.0483478718076595
7.031420232746678,73.5216961287759,5.738241038752064,46.09932053404051,1,0,6.55618907818183
5.609880117244134,52.61037844649846,6.397840444674664,36.656489619080865,9,1,6.5342732559298335
0.6335556673557681,24.727164746805833,1.5373109060656263,13.924860887871507,19,1,21.978906677591304
6.589154292703377,68.61198043783477,5.762102406013553,43.17248950667194,8,1,6.552053205747481
0.2070021454261171,26.236909421310806,0.4733838321475027,15.968772541892285,19,1,63.87509016756914
12.882521960555268,127.14831641425005,6.079131359592963,71.9262063129682,4,0,5.58323956545136
5.972735042123502,66.56927970348436,5.383325523779893,43.28030838060642,19,1,7.246313133826686
8.588944008986546,86.70998749695174,5.943221252999365,54.71764829331649,1,0,6.370707299531332
4.398305506167674,53.04520457001401,4.9749705465221234,41.023233031268674,8,1,9.327054015175264
0.8280253240859801,40.31163204709246,1.2324363197977284,21.739219432737205,3,0,26.254292955030273
2.666443791461446,33.90418017633645,4.718787673248327,19.672764885661188,14,0,7.377903464028687
5.378048651600821,68.06040897236954,4.741125185231383,41.22079453607086,4,0,7.664637716470108
3.561967487066968,44.601509689146006,4.791722314189455,27.49148092408614,0,0,7.71806060103133
4.1478895398725655,56.373765727569236,4.414701930594003,33.185571195222344,7,1,8.000591837419542
3.8393700429408892,34.96300933437849,6.588740699443809,25.117262638232884,0,0,6.542027040194726
8.997115263613008,104.64336580964677,5.158730433028707,63.29165982727484,9,1,7.034661441233838
2.7710755297732663,38.98583244509527,4.2647423784153,31.322428975861833,6,0,11.30334725247445
10.885872119384072,108.36631764566042,6.027263280263359,67.77147725813681,22,0,6.225635990841619
5.409778480289604,66.10786571477381,4.909955953166364,37.15811347838636,12,0,6.868694090482825
8.479292449338445,89.1770926606246,5.705025043779481,59.04776979714935,10,0,6.963761439995652
10.817026465551637,102.46598033328922,6.334020187207867,68.82046979345967,14,0,6.362235500914069
17.77721946837104,157.45529656157277,6.774196812649973,98.22184649921483,3,0,5.5251523824617035
4.132125125045704,60.14547846685536,4.122130438107144,33.03190681038286,3,0,7.993927049829476
2.832471441174146,36.15514522370357,4.700528387285511,25.895103389811307,3,0,9.142229296079678
7.499841777300819,75.82100022349591,5.934905966837973,45.2907731981089,20,0,6.038897158495653
5.529883001504227,58.55764709354341,5.666091391278548,41.993691401571596,17,1,7.593956579216696
9.997954675809995,110.76840931484342,5.415598944312127,61.41483130340784,23,0,6.142739519714041
12.783791392731521,124.11345385469069,6.18005107215782,76.8012110980442,19,1,6.007702154910871
2.5310760470708744,38.64587807369347,3.9296445156366566,24.12356776111654,2,0,9.530953362319517
9.787852439121668,98.08289125588755,5.987498317266911,57.25662405762468,3,0,5.849763716172524
11.965456253660832,112.160250380089,6.400907387302859,70.11009185234059,19,1,5.859374717189777
6.168244166553391,72.92190689773648,5.075219035511691,43.662725186367794,13,0,7.078631131874448
2.0310937415419255,36.89787097086359,3.3027820111557857,17.425895506850114,14,0,8.579562405436329
11.901775914161876,115.04007094079851,6.2074592705806255,72.15749974845464,5,0,6.062750657453962
12.526800828464042,124.5146650572978,6.03630142169981,77.59621819710539,12,0,6.194416216851414
3.6439966189880946,45.37802229280981,4.8181870009334755,30.442057505950675,21,0,8.354030118283744
4.079518104748815,51.38641159660952,4.763342655766976,31.11124472369109,11,0,7.626205822564104
3.1361526243456637,52.05311705315418,3.6149450429373977,30.262537028278704,16,1,9.64957406516297
13.253369446926063,129.33710325092662,6.148291146375792,79.70053590974922,17,1,6.013605538494565
17.047429515944234,163.44659990166681,6.25798133195809,98.78536532832564,22,0,5.794736692469266
10.257942149601087,103.26958871782301,5.959901037834208,67.4709982889679,5,0,6.577439929468868
10.92329016795588,104.65632329236826,6.2623775559784605,63.400510079662155,21,0,5.804158738330628
7.5881607046039665,69.9604763175156,6.507812213997888,47.84802901600511,14,0,6.3056161932593575
10.239057064949195,104.95409220717895,5.853448979237896,64.76749071402607,19,1,6.325532742242553
7.303203511880802,80.89249267942179,5.416970057399648,50.75398616267454,6,0,6.949551122340806
5.23767328838217,59.153774342049914,5.31260094217751,40.92655100611836,2,0,7.813880086201385
6.01608357634024,65.7685136059597,5.488416793833472,39.830159726190836,2,0,6.620612765891908
6.376975167130721,64.00039658983052,5.97837717287896,43.46557301849691,9,1,6.816017293361042
0.9208373884336646,21.80195114736498,2.5341880152179637,14.166647045018625,13,0,15.384526326755642
4.996390386446414,57.98666860552717,5.169868012700597,34.498275792948384,6,0,6.9046397748524635
8.314233511962067,89.67745264018008,5.56275848645384,54.307791050631096,6,0,6.531905914417246
3.8178810405483046,48.30298535449044,4.742416245119366,32.680493643010706,19,1,8.559851209590674
5.560334389776758,64.40590748761714,5.17996060300444,44.08127396657767,17,1,7.92780988992777
5.020087520805006,65.093475638206,4.627272523016282,37.469549202799534,15,0,7.463923496853901
7.136155082178302,79.65857795394535,5.375055843681323,45.5183729696872,15,0,6.378557142537992
4.584864585277603,56.147439719136734,4.8994553712997995,31.883044071186585,20,0,6.953977261087666
6.539497541922074,60.40040947796119,6.496145570974842,43.76288134039226,5,0,6.692086213022656
1.6743396953526912,33.3900385175432,3.0086931965765586,15.110515267538618,22,0,9.024760811369084
6.1912039535913115,65.93370500978583,5.634026438531629,37.81758984948503,20,0,6.108277183720996
7.4949264363806885,79.92960429051075,5.626145533617126,50.51613156863912,8,1,6.7400436812070215
2.2785320050502658,24.869378860418916,5.497198827132793,18.486782908740683,8,1,8.113462030713434
11.420669554960462,127.32526714613705,5.381808251076718,79.82703710126381,4,0,6.989698521361357
6.915522029267974,59.39440399323901,6.986033933488262,43.465012213341915,17,1,6.285138277253496
14.864619667886991,154.71025171415556,5.764822758617586,91.78144947008452,7,1,6.174490267542195
8.758523332955615,93.37767339607053,5.627805672008221,58.45842175633767,6,0,6.674460926121725
3.6725050406884985,33.62078261581575,6.553990874015337,23.64012667203326,16,1,6.437057651417507
13.63243650810968,146.91031283947154,5.567656719786229,83.43546778105565,4,0,6.120363570475568
5.52538155220457,64.81102688902767,5.115223582245079,41.484601661026225,2,0,7.508006690411144
8.0893883668733,70.65459648580335,6.869521958276588,43.414922008856614,20,0,5.366897970512114
12.855926797911433,125.16860131471391,6.162532773976208,76.2857960535091,0,0,5.933900935551566
3.582828139292666,47.45254179684406,4.53020386722165,31.127106749157534,22,0,8.68785929411137
3.6653185967796302,55.267294458098476,3.9791909114261412,28.208761612770278,16,1,7.696128144918878
7.465777687087528,76.73651029639248,5.837464584916242,48.60711638457718,8,1,6.51065681591964
7.762005279240577,65.97658261678342,7.058872986185293,45.563359757329174,13,0,5.870050086050319
11.38669197602269,123.2343514932756,5.543921076248297,78.64264727214392,7,1,6.906540322487355
4.773904626459123,57.954354590329544,4.942411655039685,36.90522775833973,9,1,7.730616894563496
1.457595154428915,11.723032829841639,7.460160739558067,13.685830261462764,16,1,9.38932200747118
3.564629040596311,46.13783823337164,4.635625565158799,28.115899895555543,21,0,7.887468674959838
1.3734732179319267,27.052657812598028,3.0462216927735364,14.37833038229757,5,0,10.468591738503198
10.60783433110964,105.52221109957004,6.03162171484456,70.30248775765625,12,0,6.627411926247741
4.135548183195855,44.256237087556634,5.6067326849511545,28.597895968928142,20,0,6.915140315649365
5.074113733236359,54.008635641146185,5.637002682627302,31.273905709810773,0,0,6.163422294806097
3.9850421484057863,45.913256553710525,5.207701366698719,32.405424930451105,0,0,8.131764664876851
5.027533592147478,59.37612482554375,5.080358753878752,32.51591052038045,14,0,6.467567033498725
8.69114460720075,94.95046103419014,5.4920078402175685,61.28086503158865,3,0,7.0509544831202655
9.891738540043715,88.13865796787141,6.733757083287665,57.09165828324377,23,0,5.7716505599218415
8.410050147797541,89.22628224311079,5.655318098909284,53.65561251773244,2,0,6.379939664424474
3.2262433468252754,43.963869003769545,4.403038340254336,29.584744580480987,17,1,9.170028854020979
2.357748170836123,34.23458182190706,4.1322219440589905,28.436100500061684,7,1,12.060703026641498
9.972997665996932,99.32784467608674,6.0242911935838706,61.72956975340369,22,0,6.189670530443568
2.117686946428996,39.57804485912397,3.210396502353961,21.755418009401957,20,0,10.273198333723306
7.311924552132033,85.87373654393876,5.108843411086994,53.54564961831629,19,1,7.323058277824173
10.925399973834686,108.13132416288416,6.062295116654905,62.81009625892855,15,0,5.748997419714873
10.877566861973218,109.3996338251682,5.965778759016698,62.926012743499214,5,0,5.784934585277675
4.318200331970674,55.49484445348975,4.668758376922483,32.59646597582739,2,0,7.548622914618581
8.033257117988686,91.99508203039414,5.239360805396916,54.740369585556934,6,0,6.814218539448724
2.875949936639542,32.99040837038572,5.230520163953792,20.820196957152493,1,0,7.239415642081812
3.1261865598956353,33.858484443089274,5.539857931592167,26.00430199689364,18,1,8.318218218480784
1.899123257362139,30.737080522796425,3.7071639044319213,19.055803602538994,6,0,10.034000441344334
7.659815253669574,74.19686140206348,6.194182699045986,42.222809700498836,10,0,5.512249095077225
7.285772331978066,65.9019660275064,6.633282226151285,52.241137195022546,14,0,7.170295037319568
9.157497478416802,89.49522166472198,6.13943223430883,54.95246902296986,16,1,6.000817270491931
7.266980034863535,79.9058020165173,5.456660105879205,45.5649229563749,14,0,6.270131848137182
12.101223584558952,130.23267408079755,5.575201616631741,85.50326388341121,17,1,7.065670945251568
