demand_mw,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_30,rolling_mean_7,rolling_std_7,anomaly_flag
968.3416324175292,804.1065449291082,738.7794058829052,944.2032166961117,995.7085095606493,940.7451206165133,953.7122685889494,,922.5446907868228,107.37999709087772,False
1093.944401928251,968.3416324175292,804.1065449291082,738.7794058829052,975.301253417871,992.8513753855138,931.1544133014754,,918.6351369092343,104.73793156884958,False
1022.2346597797684,1093.944401928251,968.3416324175292,804.1065449291082,1020.177455370173,944.1695114099387,999.9962517285973,,935.584158125003,123.37720633356841,False
1029.6566686311264,1022.2346597797684,1093.944401928251,968.3416324175292,979.536449650942,1040.569130056399,1026.315358933427,,935.8780444692309,123.6145144997039,False
915.7086989226773,1029.6566686311264,1022.2346597797684,1093.944401928251,944.2032166961117,917.3235039132956,776.8455461529887,,943.0380757521143,127.94061177024645,False
792.4941230853447,915.7086989226773,1029.6566686311264,1022.2346597797684,738.7794058829052,720.9900392538793,641.0668463798523,,938.9674303559094,128.3500078221943,False
857.0125528669242,792.4941230853447,915.7086989226773,1029.6566686311264,804.1065449291082,839.4894665578714,775.4913605790281,,946.6409613848293,115.33238205216158,False
1046.3222465782737,857.0125528669242,792.4941230853447,915.7086989226773,968.3416324175292,995.7085095606493,940.7451206165133,,954.1989625188031,105.77230117099502,False
1087.701740496561,1046.3222465782737,857.0125528669242,792.4941230853447,1093.944401928251,975.301253417871,992.8513753855138,,965.3390502560522,111.46348553115824,False
1155.56147860966,1087.701740496561,1046.3222465782737,857.0125528669242,1022.2346597797684,1020.177455370173,944.1695114099387,953.7122685889494,964.4472414800965,110.28174211570035,False
1061.2506745552998,1155.56147860966,1087.701740496561,1046.3222465782737,1029.6566686311264,979.536449650942,1040.569130056399,931.1544133014754,983.4939298843667,131.41423528302354,False
939.7156029942121,1061.2506745552998,1155.56147860966,1087.701740496561,915.7086989226773,944.2032166961117,917.3235039132956,999.9962517285973,988.0073593021059,133.78510317395077,False
763.7307756642214,939.7156029942121,1061.2506745552998,1155.56147860966,792.4941230853447,738.7794058829052,720.9900392538793,1026.315358933427,991.4369170266108,131.91751675379643,False
900.6899662862454,763.7307756642214,939.7156029942121,1061.2506745552998,857.0125528669242,804.1065449291082,839.4894665578714,776.8455461529887,987.3278673950217,139.38379203348117,False
1111.5436296343066,900.6899662862454,763.7307756642214,939.7156029942121,1046.3222465782737,968.3416324175292,995.7085095606493,641.0668463798523,993.5674978834961,133.42823456659175,False
1096.7591549707233,1111.5436296343066,900.6899662862454,763.7307756642214,1087.701740496561,1093.944401928251,975.301253417871,775.4913605790281,1002.8848383200723,139.8488332692975,False
1055.527643729133,1096.7591549707233,1111.5436296343066,900.6899662862454,1155.56147860966,1022.2346597797684,1020.177455370173,940.7451206165133,1004.178754673524,140.80301718820112,False
1077.154187960884,1055.527643729133,1096.7591549707233,1111.5436296343066,1061.2506745552998,1029.6566686311264,979.536449650942,992.8513753855138,989.8882068334487,127.3076188435841,False
1027.3224642684004,1077.154187960884,1055.527643729133,1096.7591549707233,939.7156029942121,915.7086989226773,944.2032166961117,944.1695114099387,992.1601373199609,128.92504080509505,False
869.6324851184188,1027.3224642684004,1077.154187960884,1055.527643729133,763.7307756642214,792.4941230853447,738.7794058829052,1040.569130056399,1004.6754032162735,127.22652617291791,False
933.7978749857745,869.6324851184188,1027.3224642684004,1077.154187960884,900.6899662862454,857.0125528669242,804.1065449291082,917.3235039132956,1019.8042188525873,96.34974702998508,False
1067.719669989319,933.7978749857745,869.6324851184188,1027.3224642684004,1111.5436296343066,1046.3222465782737,968.3416324175292,720.9900392538793,1024.5339200953772,90.14057356931312,False
1149.797462604108,1067.719669989319,933.7978749857745,869.6324851184188,1096.7591549707233,1087.701740496561,1093.944401928251,839.4894665578714,1018.2733544318077,84.43132779887519,False
1136.5774801363045,1149.797462604108,1067.719669989319,933.7978749857745,1055.527643729133,1155.56147860966,1022.2346597797684,995.7085095606493,1025.850255522291,94.4356913606877,False
1162.6099715435898,1136.5774801363045,1149.797462604108,1067.719669989319,1077.154187960884,1061.2506745552998,1029.6566686311264,975.301253417871,1037.4288035804584,103.23914817114509,False
1076.286972536091,1162.6099715435898,1136.5774801363045,1149.797462604108,1027.3224642684004,939.7156029942121,915.7086989226773,1020.177455370173,1049.6367726637022,113.28349936854659,False
885.7808736521466,1076.286972536091,1162.6099715435898,1136.5774801363045,869.6324851184188,763.7307756642214,792.4941230853447,979.536449650942,1056.6317024162292,113.18768254060676,False
979.9384539637997,885.7808736521466,1076.286972536091,1162.6099715435898,933.7978749857745,900.6899662862454,857.0125528669242,944.2032166961117,1058.9386150639048,108.82153154830405,False
1141.2305636594442,979.9384539637997,885.7808736521466,1076.286972536091,1067.719669989319,1111.5436296343066,1046.3222465782737,738.7794058829052,1065.5301263464798,101.10179593750495,False
1193.3649263831064,1141.2305636594442,979.9384539637997,885.7808736521466,1149.797462604108,1096.7591549707233,1087.701740496561,804.1065449291082,1076.0316825850691,105.10567870379923,False
1201.2132167898656,1193.3649263831064,1141.2305636594442,979.9384539637997,1136.5774801363045,1055.527643729133,1155.56147860966,968.3416324175292,1082.2556059820688,111.30870092967274,False
1129.1415687160763,1201.2132167898656,1193.3649263831064,1141.2305636594442,1162.6099715435898,1077.154187960884,1061.2506745552998,1093.944401928251,1091.4892826468633,118.98247985882118,False
1065.0895943021671,1129.1415687160763,1201.2132167898656,1193.3649263831064,1076.286972536091,1027.3224642684004,939.7156029942121,1022.2346597797684,1086.7080822429327,116.29023045531659,False
897.4033787715532,1065.0895943021671,1129.1415687160763,1201.2132167898656,885.7808736521466,869.6324851184188,763.7307756642214,1029.6566686311264,1085.1084567809437,116.53422535754346,False
963.9291667353201,897.4033787715532,1065.0895943021671,1129.1415687160763,979.9384539637997,933.7978749857745,900.6899662862454,915.7086989226773,1086.7688146551448,113.25764689028529,False
1169.5308565005898,963.9291667353201,897.4033787715532,1065.0895943021671,1141.2305636594442,1067.719669989319,1111.5436296343066,792.4941230853447,1084.4817736225045,115.90513844920484,False
1291.7721419884672,1169.5308565005898,963.9291667353201,897.4033787715532,1193.3649263831064,1149.797462604108,1096.7591549707233,857.0125528669242,1088.5246725998113,118.6749853004259,False
1178.4014844577591,1291.7721419884672,1169.5308565005898,963.9291667353201,1201.2132167898656,1136.5774801363045,1055.527643729133,1046.3222465782737,1102.58284625772,137.49978308450355,False
1283.2489669645938,1178.4014844577591,1291.7721419884672,1169.5308565005898,1129.1415687160763,1162.6099715435898,1077.154187960884,1087.701740496561,1099.3240273531333,135.02056552759106,False
1049.103441296604,1283.2489669645938,1178.4014844577591,1291.7721419884672,1065.0895943021671,1076.286972536091,1027.3224642684004,1155.56147860966,1121.3393699600645,152.167609978705,False
949.2436127579501,1049.103441296604,1283.2489669645938,1178.4014844577591,897.4033787715532,885.7808736521466,869.6324851184188,1061.2506745552998,1119.0556338164126,153.26848617849208,False
1046.121835862032,949.2436127579501,1049.103441296604,1283.2489669645938,963.9291667353201,979.9384539637997,933.7978749857745,939.7156029942121,1126.461381528755,141.58028215345757,False
1254.7778998091405,1046.121835862032,949.2436127579501,1049.103441296604,1169.5308565005898,1141.2305636594442,1067.719669989319,763.7307756642214,1138.2031914039994,128.67432327790925,False
1303.347243724465,1254.7778998091405,1046.121835862032,949.2436127579501,1291.7721419884672,1193.3649263831064,1149.797462604108,900.6899662862454,1150.3813404480782,135.96113272214248,False
1300.2535703896003,1303.347243724465,1254.7778998091405,1046.121835862032,1178.4014844577591,1201.2132167898656,1136.5774801363045,1111.5436296343066,1152.0349264103636,138.02212748065244,False
1271.5097386703503,1300.2535703896003,1303.347243724465,1254.7778998091405,1283.2489669645938,1129.1415687160763,1162.6099715435898,1096.7591549707233,1169.4423672577693,149.13812619375048,False
1151.8795176033755,1271.5097386703503,1300.2535703896003,1303.347243724465,1049.103441296604,1065.0895943021671,1076.286972536091,1055.527643729133,1167.765334644306,147.7042107327097,False
1051.0918461805543,1151.8795176033755,1271.5097386703503,1300.2535703896003,949.2436127579501,897.4033787715532,885.7808736521466,1077.154187960884,1182.447631259559,138.7815601475599,False
1078.6652659616211,1051.0918461805543,1151.8795176033755,1271.5097386703503,1046.121835862032,963.9291667353201,979.9384539637997,1027.3224642684004,1196.9973788913596,113.24773033584668,False
1219.7642525657993,1078.6652659616211,1051.0918461805543,1151.8795176033755,1254.7778998091405,1169.5308565005898,1141.2305636594442,869.6324851184188,1201.6464403341581,106.4879129426225,False
1269.4022214397353,1219.7642525657993,1078.6652659616211,1051.0918461805543,1303.347243724465,1291.7721419884672,1193.3649263831064,933.7978749857745,1196.6444907279667,104.37769577543253,False
1272.5110936206713,1269.4022214397353,1219.7642525657993,1078.6652659616211,1300.2535703896003,1178.4014844577591,1201.2132167898656,1067.719669989319,1191.795201830148,99.2570911941354,False
1359.1729758442252,1272.5110936206713,1269.4022214397353,1219.7642525657993,1271.5097386703503,1283.2489669645938,1129.1415687160763,1149.797462604108,1187.8319908631581,94.65173805650629,False
1228.9471526889533,1359.1729758442252,1272.5110936206713,1269.4022214397353,1151.8795176033755,1049.103441296604,1065.0895943021671,1136.5774801363045,1200.355310459426,111.81207598982856,False
1093.6510164273902,1228.9471526889533,1359.1729758442252,1272.5110936206713,1051.0918461805543,949.2436127579501,897.4033787715532,1162.6099715435898,1211.3649726145086,110.02328870637885,False
1118.3766928569255,1093.6510164273902,1228.9471526889533,1359.1729758442252,1078.6652659616211,1046.121835862032,963.9291667353201,1076.286972536091,1217.4448540783421,100.44989635021346,False
1334.855577743354,1118.3766928569255,1093.6510164273902,1228.9471526889533,1219.7642525657993,1254.7778998091405,1169.5308565005898,885.7808736521466,1223.1179150633857,92.07834635423016,False
1399.3140565354217,1334.855577743354,1118.3766928569255,1093.6510164273902,1269.4022214397353,1303.347243724465,1291.7721419884672,979.9384539637997,1239.5595329458936,101.20301529010152,False
1350.9284606658248,1399.3140565354217,1334.855577743354,1118.3766928569255,1272.5110936206713,1300.2535703896003,1178.4014844577591,1141.2305636594442,1258.1183665309916,118.09051009384854,False
1408.5075254668,1350.9284606658248,1399.3140565354217,1334.855577743354,1359.1729758442252,1271.5097386703503,1283.2489669645938,1193.3649263831064,1269.320847537442,123.28848645939557,False
1244.0814857697817,1408.5075254668,1350.9284606658248,1399.3140565354217,1228.9471526889533,1151.8795176033755,1049.103441296604,1201.2132167898656,1276.368640340667,130.48124515849213,False
1097.7390964937279,1244.0814857697817,1408.5075254668,1350.9284606658248,1093.6510164273902,1051.0918461805543,949.2436127579501,1129.1415687160763,1278.5306879236425,129.68749216198427,False
1172.0782662539984,1097.7390964937279,1244.0814857697817,1408.5075254668,1118.3766928569255,1078.6652659616211,1046.121835862032,1065.0895943021671,1279.1146993616908,128.72178839993708,False
1325.7068212756174,1172.0782662539984,1097.7390964937279,1244.0814857697817,1334.855577743354,1219.7642525657993,1254.7778998091405,897.4033787715532,1286.7863527041297,118.76019554513668,False
1925.008269050096,1325.7068212756174,1172.0782662539984,1097.7390964937279,1399.3140565354217,1269.4022214397353,1303.347243724465,963.9291667353201,1285.4793874944532,118.19200455688762,True
1395.7804393688075,1925.008269050096,1325.7068212756174,1172.0782662539984,1350.9284606658248,1272.5110936206713,1300.2535703896003,1169.5308565005898,1360.5785607108353,270.9168868216189,False
1440.680570882426,1395.7804393688075,1925.008269050096,1325.7068212756174,1408.5075254668,1359.1729758442252,1271.5097386703503,1291.7721419884672,1366.9859862398328,271.1808804431437,False
1347.7673615549431,1440.680570882426,1395.7804393688075,1925.008269050096,1244.0814857697817,1228.9471526889533,1151.8795176033755,1178.4014844577591,1371.582135584922,272.27235169090113,False
1186.5246267110092,1347.7673615549431,1440.680570882426,1395.7804393688075,1097.7390964937279,1093.6510164273902,1051.0918461805543,1283.2489669645938,1386.394403554231,266.948280182328,False
1271.6302621475772,1186.5246267110092,1347.7673615549431,1440.680570882426,1172.0782662539984,1118.3766928569255,1078.6652659616211,1049.103441296604,1399.0780507281283,252.6750953350826,False
1427.5851190986477,1271.6302621475772,1186.5246267110092,1347.7673615549431,1325.7068212756174,1334.855577743354,1219.7642525657993,949.2436127579501,1413.299764427211,240.26598437792475,False
1456.597972487545,1427.5851190986477,1271.6302621475772,1186.5246267110092,1925.008269050096,1399.3140565354217,1269.4022214397353,1046.121835862032,1427.8538069733581,237.14105017957982,False
1465.911260403554,1456.597972487545,1427.5851190986477,1271.6302621475772,1395.7804393688075,1350.9284606658248,1272.5110936206713,1254.7778998091405,1360.938050321565,99.77884257360293,False
1416.8150770946577,1465.911260403554,1456.597972487545,1427.5851190986477,1440.680570882426,1408.5075254668,1359.1729758442252,1303.347243724465,1370.9567390408145,107.11183287168635,False
1313.6608529342693,1416.8150770946577,1465.911260403554,1456.597972487545,1347.7673615549431,1244.0814857697817,1228.9471526889533,1300.2535703896003,1367.547382785419,104.87919790457515,False
1159.5653590144489,1313.6608529342693,1416.8150770946577,1465.911260403554,1186.5246267110092,1097.7390964937279,1093.6510164273902,1271.5097386703503,1362.6750244110372,106.72722758295575,False
1249.4655148779773,1159.5653590144489,1313.6608529342693,1416.8150770946577,1271.6302621475772,1172.0782662539984,1118.3766928569255,1151.8795176033755,1358.8237004543857,114.35686201489814,False
1502.6466803696349,1249.4655148779773,1159.5653590144489,1313.6608529342693,1427.5851190986477,1325.7068212756174,1334.855577743354,1051.0918461805543,1355.6573079873,117.43883948633177,False
1487.5145190465075,1502.6466803696349,1249.4655148779773,1159.5653590144489,1456.597972487545,1925.008269050096,1399.3140565354217,1078.6652659616211,1366.3803881688696,128.04859791071428,False
1505.0593844936031,1487.5145190465075,1502.6466803696349,1249.4655148779773,1465.911260403554,1395.7804393688075,1350.9284606658248,1219.7642525657993,1370.7970376772926,132.14662194851363,False
1603.740608647437,1505.0593844936031,1487.5145190465075,1502.6466803696349,1416.8150770946577,1440.680570882426,1408.5075254668,1269.4022214397353,1376.389626833014,137.56035111177553,False
1415.2200019325087,1603.740608647437,1505.0593844936031,1487.5145190465075,1313.6608529342693,1347.7673615549431,1244.0814857697817,1272.5110936206713,1403.093274197697,162.58318876452844,False
1304.6754576225599,1415.2200019325087,1603.740608647437,1505.0593844936031,1159.5653590144489,1186.5246267110092,1097.7390964937279,1359.1729758442252,1417.6017240545882,157.73141377291714,False
1304.6474080949954,1304.6754576225599,1415.2200019325087,1603.740608647437,1249.4655148779773,1271.6302621475772,1172.0782662539984,1228.9471526889533,1438.3317381414613,124.12133507424284,False
1527.6376440001027,1304.6474080949954,1304.6754576225599,1415.2200019325087,1502.6466803696349,1427.5851190986477,1325.7068212756174,1093.6510164273902,1446.2148657438925,111.20752284824792,False
1537.6312691404178,1527.6376440001027,1304.6474080949954,1304.6754576225599,1487.5145190465075,1456.597972487545,1925.008269050096,1118.3766928569255,1449.785003405388,113.6944565966265,False
1558.8259018331585,1537.6312691404178,1527.6376440001027,1304.6474080949954,1505.0593844936031,1465.911260403554,1395.7804393688075,1334.855577743354,1456.9445391330894,117.96412883798999,False
1634.9682517665838,1558.8259018331585,1537.6312691404178,1527.6376440001027,1603.740608647437,1416.8150770946577,1440.680570882426,1399.3140565354217,1464.6254701815972,123.25110612362924,False
1405.2637676385357,1634.9682517665838,1558.8259018331585,1537.6312691404178,1415.2200019325087,1313.6608529342693,1347.7673615549431,1350.9284606658248,1469.086562055761,129.53078338562432,False
1342.6288247104926,1405.2637676385357,1634.9682517665838,1558.8259018331585,1304.6754576225599,1159.5653590144489,1186.5246267110092,1408.5075254668,1467.6642428709076,130.27338236162407,False
1408.7909981111395,1342.6288247104926,1405.2637676385357,1634.9682517665838,1304.6474080949954,1249.4655148779773,1271.6302621475772,1244.0814857697817,1473.086152454898,122.94284367453466,False
1561.4075102159413,1408.7909981111395,1342.6288247104926,1405.2637676385357,1527.6376440001027,1502.6466803696349,1427.5851190986477,1097.7390964937279,1487.96380817149,104.00520873004649,False
1566.3899127999582,1561.4075102159413,1408.7909981111395,1342.6288247104926,1537.6312691404178,1487.5145190465075,1456.597972487545,1172.0782662539984,1492.7880747737527,106.89523682931625,False
1628.2159606905466,1566.3899127999582,1561.4075102159413,1408.7909981111395,1558.8259018331585,1505.0593844936031,1465.911260403554,1325.7068212756174,1496.8964524394012,109.42860461757526,False
1624.0116636061646,1628.2159606905466,1566.3899127999582,1561.4075102159413,1634.9682517665838,1603.740608647437,1416.8150770946577,1925.008269050096,1506.809317990457,118.72195758183145,False
1543.934057973045,1624.0116636061646,1628.2159606905466,1566.3899127999582,1405.2637676385357,1415.2200019325087,1313.6608529342693,1395.7804393688075,1505.244091110397,116.80749636136433,False
1374.308893734642,1543.934057973045,1624.0116636061646,1628.2159606905466,1342.6288247104926,1304.6754576225599,1159.5653590144489,1440.680570882426,1525.0541325867555,108.48788833205462,False
1520.1835014649803,1374.308893734642,1543.934057973045,1624.0116636061646,1408.7909981111395,1304.6474080949954,1249.4655148779773,1347.7673615549431,1529.5798567330623,99.93288607692521,False
1627.1380780885404,1520.1835014649803,1374.308893734642,1543.934057973045,1561.4075102159413,1527.6376440001027,1502.6466803696349,1186.5246267110092,1545.4930714978966,85.28894087556822,False
1634.9137964616593,1627.1380780885404,1520.1835014649803,1374.308893734642,1566.3899127999582,1537.6312691404178,1487.5145190465075,1271.6302621475772,1554.8831526225538,90.77503602389748,False
1682.279705376822,1634.9137964616593,1627.1380780885404,1520.1835014649803,1628.2159606905466,1558.8259018331585,1505.0593844936031,1427.5851190986477,1564.6722788599398,95.77956677263367,False
1706.7040979623384,1682.279705376822,1634.9137964616593,1627.1380780885404,1624.0116636061646,1634.9682517665838,1603.740608647437,1456.597972487545,1572.395670957979,103.61668482099009,False
1643.3055517260584,1706.7040979623384,1682.279705376822,1634.9137964616593,1543.934057973045,1405.2637676385357,1415.2200019325087,1465.911260403554,1584.208875866004,114.61252435611712,False
1459.287024216735,1643.3055517260584,1706.7040979623384,1682.279705376822,1374.308893734642,1342.6288247104926,1304.6754576225599,1416.8150770946577,1598.4048035450057,114.94627008477651,False
1512.2371193076965,1459.287024216735,1643.3055517260584,1706.7040979623384,1520.1835014649803,1408.7909981111395,1304.6474080949954,1313.6608529342693,1610.5445364710192,88.86228855304186,False
1751.5152876035102,1512.2371193076965,1459.287024216735,1643.3055517260584,1627.1380780885404,1561.4075102159413,1527.6376440001027,1159.5653590144489,1609.4093390199785,90.24896016990581,False
1674.907733545177,1751.5152876035102,1512.2371193076965,1459.287024216735,1634.9137964616593,1566.3899127999582,1537.6312691404178,1249.4655148779773,1627.1775118078315,105.30834531256818,False
1692.5179883231276,1674.907733545177,1751.5152876035102,1512.2371193076965,1682.279705376822,1628.2159606905466,1558.8259018331585,1502.6466803696349,1632.8909313911913,106.87134584655911,False
1701.856864905407,1692.5179883231276,1674.907733545177,1751.5152876035102,1706.7040979623384,1624.0116636061646,1634.9682517665838,1487.5145190465075,1634.3535432406632,107.72655790390023,False
1610.9937531837938,1701.856864905407,1692.5179883231276,1674.907733545177,1643.3055517260584,1543.934057973045,1405.2637676385357,1505.0593844936031,1633.6610813753873,107.19826398635533,False
1405.78440236042,1610.9937531837938,1701.856864905407,1692.5179883231276,1459.287024216735,1374.308893734642,1342.6288247104926,1603.740608647437,1629.045110155064,107.40922402737922,False
1570.4138943588698,1405.78440236042,1610.9937531837938,1701.856864905407,1512.2371193076965,1520.1835014649803,1408.7909981111395,1415.2200019325087,1621.4018784613047,122.3649264872846,False
1720.937593051782,1570.4138943588698,1405.78440236042,1610.9937531837938,1751.5152876035102,1627.1380780885404,1561.4075102159413,1304.6754576225599,1629.712846325758,115.49774599480891,False
1707.0944974092893,1720.937593051782,1570.4138943588698,1405.78440236042,1674.907733545177,1634.9137964616593,1566.3899127999582,1304.6474080949954,1625.3446042469393,110.59756245150045,False
1720.0833080412629,1707.0944974092893,1720.937593051782,1570.4138943588698,1692.5179883231276,1682.279705376822,1628.2159606905466,1527.6376440001027,1629.9427133703841,113.62912472522562,False
1801.7285351843198,1720.0833080412629,1707.0944974092893,1720.937593051782,1701.856864905407,1706.7040979623384,1624.0116636061646,1537.6312691404178,1633.8806161872606,116.59801323133495,False
1709.8999369744195,1801.7285351843198,1720.0833080412629,1707.0944974092893,1610.9937531837938,1643.3055517260584,1543.934057973045,1558.8259018331585,1648.1479976556768,131.46471417650582,False
1600.8101093009573,1709.8999369744195,1801.7285351843198,1720.0833080412629,1405.78440236042,1459.287024216735,1374.308893734642,1634.9682517665838,1662.277452482909,132.11939052261775,False
1715.7423531051604,1600.8101093009573,1709.8999369744195,1801.7285351843198,1570.4138943588698,1512.2371193076965,1520.1835014649803,1405.2637676385357,1690.1382677601287,78.83439861902353,False
1791.928720479515,1715.7423531051604,1600.8101093009573,1709.8999369744195,1720.937593051782,1751.5152876035102,1627.1380780885404,1342.6288247104926,1710.899476152456,58.585583574236004,False
1770.6423652563906,1791.928720479515,1715.7423531051604,1600.8101093009573,1707.0944974092893,1674.907733545177,1634.9137964616593,1408.7909981111395,1721.0410657849893,66.25535875158769,False
2121.273218440857,1770.6423652563906,1791.928720479515,1715.7423531051604,1720.0833080412629,1692.5179883231276,1682.279705376822,1561.4075102159413,1730.1193326202895,68.3465593116834,False
1840.630653615172,2121.273218440857,1770.6423652563906,1791.928720479515,1801.7285351843198,1701.856864905407,1706.7040979623384,1566.3899127999582,1787.4321769630885,162.24200993937944,False
1676.089709647444,1840.630653615172,2121.273218440857,1770.6423652563906,1709.8999369744195,1610.9937531837938,1643.3055517260584,1628.2159606905466,1792.9896224532101,163.47492896063144,False
1532.2709977670324,1676.089709647444,1840.630653615172,2121.273218440857,1600.8101093009573,1405.78440236042,1459.287024216735,1624.0116636061646,1788.159589977928,166.80462807185856,False
1596.5886731746257,1532.2709977670324,1676.089709647444,1840.630653615172,1715.7423531051604,1570.4138943588698,1512.2371193076965,1543.934057973045,1778.3682883302245,181.0390198618314,False
1805.9615687814446,1596.5886731746257,1532.2709977670324,1676.089709647444,1791.928720479515,1720.937593051782,1751.5152876035102,1374.308893734642,1761.3463340544336,193.10806668241895,False
1901.6528256417819,1805.9615687814446,1596.5886731746257,1532.2709977670324,1770.6423652563906,1707.0944974092893,1674.907733545177,1520.1835014649803,1763.3510266689952,193.55079340656744,False
1852.2829436661304,1901.6528256417819,1805.9615687814446,1596.5886731746257,2121.273218440857,1720.0833080412629,1692.5179883231276,1627.1380780885404,1782.0668067240513,200.57987552306895,False
1858.9270565924824,1852.2829436661304,1901.6528256417819,1805.9615687814446,1840.630653615172,1801.7285351843198,1701.856864905407,1634.9137964616593,1743.6396246133759,141.9662498927166,False
1703.0245212295426,1858.9270565924824,1852.2829436661304,1901.6528256417819,1676.089709647444,1709.8999369744195,1610.9937531837938,1682.279705376822,1746.2533964672773,144.20044284143032,False
1512.0266435415565,1703.0245212295426,1858.9270565924824,1852.2829436661304,1532.2709977670324,1600.8101093009573,1405.78440236042,1706.7040979623384,1750.1012266932917,142.36382874991926,False
1638.1365831713997,1512.0266435415565,1703.0245212295426,1858.9270565924824,1596.5886731746257,1715.7423531051604,1570.4138943588698,1643.3055517260584,1747.2091760896521,147.63452014460455,False
1845.2203143035715,1638.1365831713997,1512.0266435415565,1703.0245212295426,1805.9615687814446,1791.928720479515,1720.937593051782,1459.287024216735,1753.144591803477,141.2677126001254,False
1968.0339103255028,1845.2203143035715,1638.1365831713997,1512.0266435415565,1901.6528256417819,1770.6423652563906,1707.0944974092893,1512.2371193076965,1758.7529840209233,144.45733332810306,False
1885.315624889912,1968.0339103255028,1845.2203143035715,1638.1365831713997,1852.2829436661304,2121.273218440857,1720.0833080412629,1751.5152876035102,1768.2359961185978,157.03299847703133,False
1943.964935130996,1885.315624889912,1968.0339103255028,1845.2203143035715,1858.9270565924824,1840.630653615172,1801.7285351843198,1674.907733545177,1772.954950579138,160.43900503872203,False
1760.2697170025695,1943.964935130996,1885.315624889912,1968.0339103255028,1703.0245212295426,1676.089709647444,1709.8999369744195,1692.5179883231276,1785.103218941783,170.91137804013695,False
1566.6017304624227,1760.2697170025695,1943.964935130996,1885.315624889912,1512.0266435415565,1532.2709977670324,1600.8101093009573,1701.856864905407,1793.2811040522154,167.66824407528858,False
1648.5496271692339,1566.6017304624227,1760.2697170025695,1943.964935130996,1638.1365831713997,1596.5886731746257,1715.7423531051604,1610.9937531837938,1801.0775450409108,153.0412884578488,False
1846.382466320439,1648.5496271692339,1566.6017304624227,1760.2697170025695,1845.2203143035715,1805.9615687814446,1791.928720479515,1405.78440236042,1802.5651227548872,151.2334477445122,False
2015.048206597299,1846.382466320439,1648.5496271692339,1566.6017304624227,1968.0339103255028,1901.6528256417819,1770.6423652563906,1570.4138943588698,1802.7311444715822,151.28870611558463,False
1872.6891748213977,2015.048206597299,1846.382466320439,1648.5496271692339,1885.315624889912,1852.2829436661304,2121.273218440857,1720.937593051782,1809.4474725104103,160.60687128473563,False
1967.075860120991,1872.6891748213977,2015.048206597299,1846.382466320439,1943.964935130996,1858.9270565924824,1840.630653615172,1707.0944974092893,1807.6436939291941,159.68101727545852,False
1771.1081362827817,1967.075860120991,1872.6891748213977,2015.048206597299,1760.2697170025695,1703.0245212295426,1676.089709647444,1720.0833080412629,1810.9452546420505,163.17015472637544,False
1690.2424267434435,1771.1081362827817,1967.075860120991,1872.6891748213977,1566.6017304624227,1512.0266435415565,1532.2709977670324,1801.7285351843198,1812.4936002535092,162.6597679338523,False
